record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source,company_name_clean,company_name_en,company_name_zh,reg_no_normalized,risk_tier,base_risk_score,kyc_refresh_due,days_until_next_review,large_transaction_flag,lei_valid,lei_enhanced,lei_enhanced_valid
KYC014510,Sparks Garcia and Hill PLC / 嘉地產有限公司,VG,VG664434,,98.9,2024-04-01,2025-11-11,False,generated,SPARKS GARCIA AND HILL PUBLIC 嘉地產有限公司,Sparks Garcia and Hill PLC,嘉地產有限公司,VG664434,高,50,False,701,False,False,,False
KYC014511,Phillips-Underwood Group / 嘉科技有限公司,KY,KY284793,,11.9,2003-10-26,2025-07-02,False,generated,PHILLIPS-UNDERWOOD 嘉科技有限公司,Phillips-Underwood Group,嘉科技有限公司,KY284793,高,60,False,569,False,False,,False
KYC014512,Simpson Inc Holdings / 嘉實業有限公司,KY,KY520140,,46.87,2005-05-24,2024-09-18,False,generated,SIMPSON 嘉實業有限公司,Simpson Inc Holdings,嘉實業有限公司,KY520140,高,60,False,282,False,False,,False
KYC014513,Norton Group PLC / 嘉地產有限公司,HK,11713509,,5.29,1997-12-03,2025-09-22,False,generated,NORTON PUBLIC 嘉地產有限公司,Norton Group PLC,嘉地產有限公司,11713509,中,20,False,1016,False,False,,False
KYC014514,Ward Dillon and Castro Ltd / 嘉實業有限公司,HK,17689307,,2.1,1993-09-15,2024-09-22,False,generated,WARD DILLON AND CASTRO 嘉實業有限公司,Ward Dillon and Castro Ltd,嘉實業有限公司,17689307,中,20,False,651,False,False,,False
KYC014515,Kramer-Jones PLC / 國金融有限公司,HK,5366586,,21.59,2018-08-31,2025-05-17,False,generated,KRAMER-JONES PUBLIC 國金融有限公司,Kramer-Jones PLC,國金融有限公司,5366586,中,20,False,888,False,False,,False
KYC014516,Garza Myers and Carrillo PLC / 金貿易有限公司,KY,KY691779,,77.99,2006-02-26,2025-05-11,False,generated,GARZA MYERS AND CARRILLO PUBLIC 金貿易有限公司,Garza Myers and Carrillo PLC,金貿易有限公司,KY691779,高,60,False,517,False,False,,False
KYC014517,Parsons Mercer and Huff Holdings / 嘉科技有限公司,KY,KY777150,,5.38,2000-06-06,2025-01-31,False,generated,PARSONS MERCER AND HUFF 嘉科技有限公司,Parsons Mercer and Huff Holdings,嘉科技有限公司,KY777150,高,60,False,417,False,False,,False
KYC014518,Lozano Dunlap and Hicks Holdings / 嘉地產有限公司,CN,CN-1055,,242.57,2004-08-29,2025-09-15,False,generated,LOZANO DUNLAP AND HICKS 嘉地產有限公司,Lozano Dunlap and Hicks Holdings,嘉地產有限公司,CN1055,低,10,False,1739,False,False,,False
KYC014519,Bennett-Moreno Limited / 百地產有限公司,HK,15838436,,35.01,2021-03-15,2025-10-11,False,generated,BENNETT-MORENO 百地產有限公司,Bennett-Moreno Limited,百地產有限公司,15838436,中,20,False,1035,False,False,,False
KYC014520,Peters-Meyer Limited / 嘉實業有限公司,KY,KY644495,,81.35,2024-07-25,2024-12-21,False,generated,PETERS-MEYER 嘉實業有限公司,Peters-Meyer Limited,嘉實業有限公司,KY644495,高,60,False,376,False,False,,False
KYC014521,Petersen Inc Ltd / 嘉投資有限公司,HK,18177285,,16.31,2017-12-03,2024-12-28,False,generated,PETERSEN 嘉投資有限公司,Petersen Inc Ltd,嘉投資有限公司,18177285,中,20,False,748,False,False,,False
KYC014522,Abbott-Phillips Ltd / 亞實業有限公司,HK,8696958,,282.47,2003-04-30,2024-12-06,False,generated,ABBOTT-PHILLIPS 亞實業有限公司,Abbott-Phillips Ltd,亞實業有限公司,8696958,中,20,False,726,False,False,,False
KYC014523,Roberts Group PLC / 嘉地產有限公司,HK,17380924,,23.36,2004-11-17,2025-12-02,False,generated,ROBERTS PUBLIC 嘉地產有限公司,Roberts Group PLC,嘉地產有限公司,17380924,中,20,False,1087,False,False,,False
KYC014524,Gibson-West PLC / 金地產有限公司,HK,6172960,,20.53,2021-04-18,2025-11-21,False,generated,GIBSON-WEST PUBLIC 金地產有限公司,Gibson-West PLC,金地產有限公司,6172960,中,20,False,1076,False,False,,False
KYC014525,Gray-Hall PLC / 金金融有限公司,HK,19203471,,20.68,2022-02-25,2025-10-14,False,generated,GRAY-HALL PUBLIC 金金融有限公司,Gray-Hall PLC,金金融有限公司,19203471,中,20,False,1038,False,False,,False
KYC014526,Olson Cook and Stewart Group / 嘉金融有限公司,HK,12013615,,9.05,2010-03-10,2024-01-30,False,generated,OLSON COOK AND STEWART 嘉金融有限公司,Olson Cook and Stewart Group,嘉金融有限公司,12013615,中,20,False,415,False,False,,False
KYC014527,Garcia Ibarra and Flores PLC / 金地產有限公司,HK,15554438,,19.75,2024-09-07,2025-08-14,False,generated,GARCIA IBARRA AND FLORES PUBLIC 金地產有限公司,Garcia Ibarra and Flores PLC,金地產有限公司,15554438,中,20,False,977,False,False,,False
KYC014528,Mcdaniel-Gomez Holdings / 嘉地產有限公司,HK,3995485,,21.82,2006-05-10,2023-02-27,False,generated,MCDANIEL-GOMEZ 嘉地產有限公司,Mcdaniel-Gomez Holdings,嘉地產有限公司,3995485,中,20,False,78,False,False,,False
KYC014529,Velasquez Everett and Anderson Holdings / 嘉貿易有限公司,VG,VG276878,,110.51,2022-08-04,2024-11-28,False,generated,VELASQUEZ EVERETT AND ANDERSON 嘉貿易有限公司,Velasquez Everett and Anderson Holdings,嘉貿易有限公司,VG276878,高,50,False,353,False,False,,False
KYC014530,Boyd Nash and Abbott Ltd / 百實業有限公司,HK,15861909,,6.45,2020-12-20,2023-12-06,False,generated,BOYD NASH AND ABBOTT 百實業有限公司,Boyd Nash and Abbott Ltd,百實業有限公司,15861909,中,20,False,360,False,False,,False
KYC014531,Humphrey Molina and Leonard Ltd / 亨實業有限公司,HK,8692977,,6.86,1991-01-30,2024-12-09,False,generated,HUMPHREY MOLINA AND LEONARD 亨實業有限公司,Humphrey Molina and Leonard Ltd,亨實業有限公司,8692977,中,20,False,729,False,False,,False
KYC014532,Berger LLC Ltd / 百貿易有限公司,HK,17225488,,102.51,1996-01-27,2024-07-07,False,generated,BERGER LIABILITY 百貿易有限公司,Berger LLC Ltd,百貿易有限公司,17225488,中,20,False,574,False,False,,False
KYC014533,Perkins Cline and Kelly Holdings / 嘉貿易有限公司,VG,VG773343,213800BULA3RXLCECK55,5.84,1994-02-05,2025-06-03,False,generated,PERKINS CLINE AND KELLY 嘉貿易有限公司,Perkins Cline and Kelly Holdings,嘉貿易有限公司,VG773343,高,50,False,540,False,True,213800BULA3RXLCECK55,True
KYC014534,Robertson Ltd Holdings / 嘉實業有限公司,VG,VG584612,,40.73,2006-11-23,2025-06-02,False,generated,ROBERTSON 嘉實業有限公司,Robertson Ltd Holdings,嘉實業有限公司,VG584612,高,50,False,539,False,False,,False
KYC014535,Luna Inc PLC / 嘉投資有限公司,HK,10844124,,13.9,2021-04-11,2024-08-03,False,generated,LUNA PUBLIC 嘉投資有限公司,Luna Inc PLC,嘉投資有限公司,10844124,中,20,False,601,False,False,,False
KYC014536,Oneal-Stephens Group / 嘉地產有限公司,HK,8895923,,17.22,2010-05-23,2024-03-01,False,generated,ONEAL-STEPHENS 嘉地產有限公司,Oneal-Stephens Group,嘉地產有限公司,8895923,中,20,False,446,False,False,,False
KYC014537,Roberts Henry and Gordon Ltd / 嘉投資有限公司,HK,3644869,,33.04,2024-05-19,2023-02-23,False,generated,ROBERTS HENRY AND GORDON 嘉投資有限公司,Roberts Henry and Gordon Ltd,嘉投資有限公司,3644869,中,20,False,74,False,False,,False
KYC014538,Santos-Weiss PLC / 嘉金融有限公司,VG,VG291418,,4.55,2014-01-19,2025-08-05,False,generated,SANTOS-WEISS PUBLIC 嘉金融有限公司,Santos-Weiss PLC,嘉金融有限公司,VG291418,高,50,False,603,False,False,,False
KYC014539,Anderson-Pugh Ltd / 亞地產有限公司,HK,13047131,,69.27,2019-04-24,2020-12-24,False,generated,ANDERSON-PUGH 亞地產有限公司,Anderson-Pugh Ltd,亞地產有限公司,13047131,中,20,True,0,False,False,,False
KYC014540,Cobb LLC Holdings / 中貿易有限公司,HK,2947364,,49.9,2006-01-01,2025-03-17,False,generated,COBB LIABILITY 中貿易有限公司,Cobb LLC Holdings,中貿易有限公司,2947364,中,20,False,827,False,False,,False
KYC014541,Rivera and Sons PLC / 嘉投資有限公司,KY,KY929240,,67.55,1999-06-03,2025-06-17,False,generated,RIVERA AND SONS PUBLIC 嘉投資有限公司,Rivera and Sons PLC,嘉投資有限公司,KY929240,高,60,False,554,False,False,,False
KYC014542,West-Kelley PLC / 嘉科技有限公司,VG,VG740164,,52.83,2020-11-14,2023-08-19,False,generated,WEST-KELLEY PUBLIC 嘉科技有限公司,West-Kelley PLC,嘉科技有限公司,VG740164,高,50,True,0,False,False,,False
KYC014543,Clark-Powers Ltd / 中地產有限公司,VG,VG215898,,74.43,2009-02-02,2024-12-10,False,generated,CLARK-POWERS 中地產有限公司,Clark-Powers Ltd,中地產有限公司,VG215898,高,50,False,365,False,False,,False
KYC014544,Leblanc Guzman and Williams PLC / 嘉地產有限公司,VG,VG259574,,48.87,2012-11-07,2024-09-17,False,generated,LEBLANC GUZMAN AND WILLIAMS PUBLIC 嘉地產有限公司,Leblanc Guzman and Williams PLC,嘉地產有限公司,VG259574,高,50,False,281,False,False,,False
KYC014545,Gonzalez-Guerrero Ltd / 金金融有限公司,HK,4887645,,44.47,1998-08-10,2025-12-04,False,generated,GONZALEZ-GUERRERO 金金融有限公司,Gonzalez-Guerrero Ltd,金金融有限公司,4887645,中,20,False,1089,False,False,,False
KYC014546,Porter-Taylor Group / 嘉地產有限公司,HK,7254716,,1092.76,1997-10-04,2025-11-11,False,generated,PORTER-TAYLOR 嘉地產有限公司,Porter-Taylor Group,嘉地產有限公司,7254716,中,20,False,1066,True,False,,False
KYC014547,Taylor-Wright Group / 嘉貿易有限公司,HK,10022316,,64.67,2006-03-16,2023-12-04,False,generated,TAYLOR-WRIGHT 嘉貿易有限公司,Taylor-Wright Group,嘉貿易有限公司,10022316,中,20,False,358,False,False,,False
KYC014548,Wallace Martinez and Gibson Limited / 嘉貿易有限公司,VG,VG439429,,18.65,1992-07-09,2021-10-28,False,generated,WALLACE MARTINEZ AND GIBSON 嘉貿易有限公司,Wallace Martinez and Gibson Limited,嘉貿易有限公司,VG439429,高,50,True,0,False,False,,False
KYC014549,Newman Lopez and Chandler PLC / 嘉金融有限公司,HK,13490741,,26.74,2024-11-02,2025-12-06,False,generated,NEWMAN LOPEZ AND CHANDLER PUBLIC 嘉金融有限公司,Newman Lopez and Chandler PLC,嘉金融有限公司,13490741,中,20,False,1091,False,False,,False
KYC014550,Johnson Wade and Houston Limited / 捷實業有限公司,KY,KY232600,,16.36,2007-06-06,2025-09-08,False,generated,JOHNSON WADE AND HOUSTON 捷實業有限公司,Johnson Wade and Houston Limited,捷實業有限公司,KY232600,高,60,False,637,False,False,,False
KYC014551,Schroeder PLC PLC / 嘉地產有限公司,HK,8301983,,5.57,2000-06-11,2021-12-12,False,generated,SCHROEDER PUBLIC PUBLIC 嘉地產有限公司,Schroeder PLC PLC,嘉地產有限公司,8301983,中,20,True,0,False,False,,False
KYC014552,Huff Group Limited / 亨實業有限公司,HK,2738916,,61.15,2015-06-13,2024-04-03,False,generated,HUFF 亨實業有限公司,Huff Group Limited,亨實業有限公司,2738916,中,20,False,479,False,False,,False
KYC014553,Foster PLC Holdings / 富地產有限公司,CN,CN-4690,,137.14,2002-03-04,2025-09-03,False,generated,FOSTER PUBLIC 富地產有限公司,Foster PLC Holdings,富地產有限公司,CN4690,低,10,False,1727,False,False,,False
KYC014554,Mercer Inc PLC / 嘉貿易有限公司,KY,KY244639,,8.73,2003-07-17,2023-02-25,False,generated,MERCER PUBLIC 嘉貿易有限公司,Mercer Inc PLC,嘉貿易有限公司,KY244639,高,60,True,0,False,False,,False
KYC014555,Garcia and Sons Limited / 金貿易有限公司,KY,KY340362,,27.04,1993-05-20,2025-06-03,False,generated,GARCIA AND SONS 金貿易有限公司,Garcia and Sons Limited,金貿易有限公司,KY340362,高,60,False,540,False,False,,False
KYC014556,Fisher-Williams Ltd / 富實業有限公司,KY,KY590926,,11.43,2020-01-21,2023-07-13,False,generated,FISHER-WILLIAMS 富實業有限公司,Fisher-Williams Ltd,富實業有限公司,KY590926,高,60,True,0,False,False,,False
KYC014557,Mcpherson-Arnold Ltd / 嘉科技有限公司,SG,200595927,,92.52,2013-08-28,2022-11-29,False,generated,MCPHERSON-ARNOLD 嘉科技有限公司,Mcpherson-Arnold Ltd,嘉科技有限公司,200595927,中,25,True,0,False,False,,False
KYC014558,Mccoy-Powell Group / 嘉投資有限公司,KY,KY350304,,6.27,2018-08-03,2024-04-07,False,generated,MCCOY-POWELL 嘉投資有限公司,Mccoy-Powell Group,嘉投資有限公司,KY350304,高,60,False,118,False,False,,False
KYC014559,Bolton LLC Limited / 百貿易有限公司,CN,CN-1583,,123.38,1990-03-15,2025-04-08,False,generated,BOLTON LIABILITY 百貿易有限公司,Bolton LLC Limited,百貿易有限公司,CN1583,低,10,False,1579,False,False,,False
KYC014560,Friedman-Gonzales Holdings / 富科技有限公司,HK,8839069,213800BZPZGMGWRERK48,20.37,2012-09-07,2024-06-05,False,generated,FRIEDMAN-GONZALES 富科技有限公司,Friedman-Gonzales Holdings,富科技有限公司,8839069,中,20,False,542,False,True,213800BZPZGMGWRERK48,True
KYC014561,Mccarty Snow and Smith Ltd / 嘉貿易有限公司,CN,CN-7827,,2.73,1995-11-12,2025-08-12,False,generated,MCCARTY SNOW AND SMITH 嘉貿易有限公司,Mccarty Snow and Smith Ltd,嘉貿易有限公司,CN7827,低,10,False,1705,False,False,,False
KYC014562,Shelton-Anderson Group / 嘉金融有限公司,HK,9101983,,14.15,2004-01-16,2023-08-06,False,generated,SHELTON-ANDERSON 嘉金融有限公司,Shelton-Anderson Group,嘉金融有限公司,9101983,中,20,False,238,False,False,,False
KYC014563,Vincent Kerr and Collins PLC / 嘉貿易有限公司,HK,9326652,,14.72,2006-10-29,2025-09-29,False,generated,VINCENT KERR AND COLLINS PUBLIC 嘉貿易有限公司,Vincent Kerr and Collins PLC,嘉貿易有限公司,9326652,中,20,False,1023,False,False,,False
KYC014564,Wilson-Wells Group / 嘉實業有限公司,SG,202164311,,66.67,2019-01-24,2025-08-25,False,generated,WILSON-WELLS 嘉實業有限公司,Wilson-Wells Group,嘉實業有限公司,202164311,中,25,False,988,False,False,,False
KYC014565,Payne Myers and Johnson Limited / 嘉貿易有限公司,KY,KY952951,,32.39,2016-06-30,2025-02-18,False,generated,PAYNE MYERS AND JOHNSON 嘉貿易有限公司,Payne Myers and Johnson Limited,嘉貿易有限公司,KY952951,高,60,False,435,False,False,,False
KYC014566,Jenkins Lowe and Baker PLC / 捷地產有限公司,VG,VG475535,,10.53,2012-10-16,2025-10-08,False,generated,JENKINS LOWE AND BAKER PUBLIC 捷地產有限公司,Jenkins Lowe and Baker PLC,捷地產有限公司,VG475535,高,50,False,667,False,False,,False
KYC014567,Gomez-Moore PLC / 金科技有限公司,VG,VG366171,,35.42,2009-03-08,2024-11-22,False,generated,GOMEZ-MOORE PUBLIC 金科技有限公司,Gomez-Moore PLC,金科技有限公司,VG366171,高,50,False,347,False,False,,False
KYC014568,Green Ltd Ltd / 金貿易有限公司,HK,2667284,,39.52,2013-10-02,2022-05-03,False,generated,GREEN 金貿易有限公司,Green Ltd Ltd,金貿易有限公司,2667284,中,20,True,0,False,False,,False
KYC014569,Hutchinson LLC Ltd / 亨實業有限公司,HK,17369301,,255.01,2013-07-18,2025-05-03,False,generated,HUTCHINSON LIABILITY 亨實業有限公司,Hutchinson LLC Ltd,亨實業有限公司,17369301,中,20,False,874,False,False,,False
KYC014570,Lucas LLC PLC / 嘉實業有限公司,HK,8491894,,95.54,2020-05-13,2024-12-18,False,generated,LUCAS LIABILITY PUBLIC 嘉實業有限公司,Lucas LLC PLC,嘉實業有限公司,8491894,中,20,False,738,False,False,,False
KYC014571,Burke Cox and Brown Holdings / 百金融有限公司,HK,5152571,,216.23,2010-10-15,2025-05-12,False,generated,BURKE COX AND BROWN 百金融有限公司,Burke Cox and Brown Holdings,百金融有限公司,5152571,中,20,False,883,False,False,,False
KYC014572,Morales-Lynch Group / 嘉貿易有限公司,KY,KY997865,,632.64,2003-11-07,2024-09-11,False,generated,MORALES-LYNCH 嘉貿易有限公司,Morales-Lynch Group,嘉貿易有限公司,KY997865,高,60,False,275,True,False,,False
KYC014573,Newton-Preston PLC / 嘉投資有限公司,HK,10215597,,43.0,1994-02-06,2025-03-10,False,generated,NEWTON-PRESTON PUBLIC 嘉投資有限公司,Newton-Preston PLC,嘉投資有限公司,10215597,中,20,False,820,False,False,,False
KYC014574,Armstrong-Williams Holdings / 亞科技有限公司,SG,200245750,,20.29,2015-04-04,2025-07-21,False,generated,ARMSTRONG-WILLIAMS 亞科技有限公司,Armstrong-Williams Holdings,亞科技有限公司,200245750,中,25,False,953,False,False,,False
KYC014575,Huang Levine and Wright Group / 亨科技有限公司,KY,KY446765,,103.71,1996-02-13,2025-05-27,False,generated,HUANG LEVINE AND WRIGHT 亨科技有限公司,Huang Levine and Wright Group,亨科技有限公司,KY446765,高,60,False,533,False,False,,False
KYC014576,Adams Clark and Brown Group / 亞貿易有限公司,HK,2876054,529900NZ26N0OSRI4G45,19.28,2024-04-28,2025-04-23,False,generated,ADAMS CLARK AND BROWN 亞貿易有限公司,Adams Clark and Brown Group,亞貿易有限公司,2876054,中,20,False,864,False,True,529900NZ26N0OSRI4G45,True
KYC014577,Pearson-Morales Ltd / 嘉貿易有限公司,HK,6138127,,130.28,1996-06-09,2025-08-03,False,generated,PEARSON-MORALES 嘉貿易有限公司,Pearson-Morales Ltd,嘉貿易有限公司,6138127,中,20,False,966,False,False,,False
KYC014578,Walton Inc PLC / 嘉金融有限公司,HK,9235855,,49.51,1992-08-25,2023-05-04,False,generated,WALTON PUBLIC 嘉金融有限公司,Walton Inc PLC,嘉金融有限公司,9235855,中,20,False,144,False,False,,False
KYC014579,Dean-Khan Limited / 大貿易有限公司,HK,18825630,,21.51,1993-01-28,2025-01-16,False,generated,DEAN-KHAN 大貿易有限公司,Dean-Khan Limited,大貿易有限公司,18825630,中,20,False,767,False,False,,False
KYC014580,Russell-Thompson Group / 嘉科技有限公司,HK,13790796,,131.07,1998-12-30,2024-07-08,False,generated,RUSSELL-THOMPSON 嘉科技有限公司,Russell-Thompson Group,嘉科技有限公司,13790796,中,20,False,575,False,False,,False
KYC014581,Brown-Gonzalez Group / 百貿易有限公司,HK,15380271,,19.93,1997-09-07,2024-06-03,False,generated,BROWN-GONZALEZ 百貿易有限公司,Brown-Gonzalez Group,百貿易有限公司,15380271,中,20,False,540,False,False,,False
KYC014582,Massey Charles and Rodriguez Group / 嘉實業有限公司,SG,201641227,,42.91,2007-02-25,2024-10-26,False,generated,MASSEY CHARLES AND RODRIGUEZ 嘉實業有限公司,Massey Charles and Rodriguez Group,嘉實業有限公司,201641227,中,25,False,685,False,False,,False
KYC014583,Rose Adams and Solis PLC / 嘉貿易有限公司,KY,KY102383,,10.07,2005-09-06,2022-12-24,False,generated,ROSE ADAMS AND SOLIS PUBLIC 嘉貿易有限公司,Rose Adams and Solis PLC,嘉貿易有限公司,KY102383,高,60,True,0,False,False,,False
KYC014584,Chapman Roberson and Robinson Group / 中投資有限公司,VG,VG408793,,21.42,1998-02-27,2025-03-29,False,generated,CHAPMAN ROBERSON AND ROBINSON 中投資有限公司,Chapman Roberson and Robinson Group,中投資有限公司,VG408793,高,50,False,474,False,False,,False
KYC014585,Stevens-Mcdonald Limited / 嘉貿易有限公司,VG,VG415342,,12.78,2013-12-21,2025-08-27,False,generated,STEVENS-MCDONALD 嘉貿易有限公司,Stevens-Mcdonald Limited,嘉貿易有限公司,VG415342,高,50,False,625,False,False,,False
KYC014586,Anderson-Schwartz Ltd / 亞實業有限公司,KY,KY559412,,17.35,2006-03-22,2025-09-22,False,generated,ANDERSON-SCHWARTZ 亞實業有限公司,Anderson-Schwartz Ltd,亞實業有限公司,KY559412,高,60,False,651,False,False,,False
KYC014587,Graves and Sons Ltd / 金地產有限公司,KY,KY353418,,2.12,2018-09-13,2025-03-03,False,generated,GRAVES AND SONS 金地產有限公司,Graves and Sons Ltd,金地產有限公司,KY353418,高,60,False,448,False,False,,False
KYC014588,Mcmahon White and Dalton Limited / 嘉地產有限公司,VG,VG188633,,75.75,1993-08-11,2025-10-18,False,generated,MCMAHON WHITE AND DALTON 嘉地產有限公司,Mcmahon White and Dalton Limited,嘉地產有限公司,VG188633,高,50,False,677,False,False,,False
KYC014589,Cooper Bautista and Lawrence Holdings / 中金融有限公司,KY,KY806084,,108.83,1993-01-26,2025-10-10,False,generated,COOPER BAUTISTA AND LAWRENCE 中金融有限公司,Cooper Bautista and Lawrence Holdings,中金融有限公司,KY806084,高,60,False,669,False,False,,False
KYC014590,Lee Mccormick and Pierce Holdings / 嘉金融有限公司,CN,CN-1945,,234.25,2017-01-09,2025-10-26,False,generated,LEE MCCORMICK AND PIERCE 嘉金融有限公司,Lee Mccormick and Pierce Holdings,嘉金融有限公司,CN1945,低,10,False,1780,False,False,,False
KYC014591,Rice-Woods PLC / 嘉投資有限公司,CN,CN-5910,,21.05,2007-05-05,2025-07-18,False,generated,RICE-WOODS PUBLIC 嘉投資有限公司,Rice-Woods PLC,嘉投資有限公司,CN5910,低,10,False,1680,False,False,,False
KYC014592,Kline PLC Holdings / 國地產有限公司,HK,6659551,377900212PCULJ9KCM32,29.0,2008-06-23,2019-02-05,False,generated,KLINE PUBLIC 國地產有限公司,Kline PLC Holdings,國地產有限公司,6659551,中,20,True,0,False,True,377900212PCULJ9KCM32,True
KYC014593,Solomon-Garza Limited / 嘉科技有限公司,HK,1903167,,39.24,2014-09-24,2025-02-14,False,generated,SOLOMON-GARZA 嘉科技有限公司,Solomon-Garza Limited,嘉科技有限公司,1903167,中,20,False,796,False,False,,False
KYC014594,Peck and Sons Limited / 嘉金融有限公司,KY,KY475963,,15.57,2022-11-13,2024-09-07,False,generated,PECK AND SONS 嘉金融有限公司,Peck and Sons Limited,嘉金融有限公司,KY475963,高,60,False,271,False,False,,False
KYC014595,Gill Poole and Blackburn Holdings / 金投資有限公司,HK,8435960,,17.01,2009-10-27,2023-09-08,False,generated,GILL POOLE AND BLACKBURN 金投資有限公司,Gill Poole and Blackburn Holdings,金投資有限公司,8435960,中,20,False,271,False,False,,False
KYC014596,Taylor Inc Limited / 嘉實業有限公司,VG,VG932727,,11.83,2006-06-02,2025-02-02,False,generated,TAYLOR 嘉實業有限公司,Taylor Inc Limited,嘉實業有限公司,VG932727,高,50,False,419,False,False,,False
KYC014597,Watkins Gallagher and Foster PLC / 嘉投資有限公司,KY,KY882366,,82.91,1993-04-26,2024-12-07,False,generated,WATKINS GALLAGHER AND FOSTER PUBLIC 嘉投資有限公司,Watkins Gallagher and Foster PLC,嘉投資有限公司,KY882366,高,60,False,362,False,False,,False
KYC014598,Evans-Hawkins Group / 易金融有限公司,KY,KY498381,,100.76,2023-07-25,2022-06-12,False,generated,EVANS-HAWKINS 易金融有限公司,Evans-Hawkins Group,易金融有限公司,KY498381,高,60,True,0,False,False,,False
KYC014599,Wagner Schultz and Peters Limited / 嘉貿易有限公司,VG,VG514270,,75.48,1993-08-20,2024-07-01,False,generated,WAGNER SCHULTZ AND PETERS 嘉貿易有限公司,Wagner Schultz and Peters Limited,嘉貿易有限公司,VG514270,高,50,False,203,False,False,,False
KYC014600,Carter-Lee Limited / 中金融有限公司,HK,16993705,,14.29,2011-10-17,2025-07-09,False,generated,CARTER-LEE 中金融有限公司,Carter-Lee Limited,中金融有限公司,16993705,中,20,False,941,False,False,,False
KYC014601,King Garcia and Spencer Ltd / 國貿易有限公司,SG,200291428,,19.31,1995-08-03,2025-01-22,False,generated,KING GARCIA AND SPENCER 國貿易有限公司,King Garcia and Spencer Ltd,國貿易有限公司,200291428,中,25,False,773,False,False,,False
KYC014602,Evans Ltd Group / 易金融有限公司,KY,KY483947,,87.51,2019-01-02,2025-07-24,False,generated,EVANS 易金融有限公司,Evans Ltd Group,易金融有限公司,KY483947,高,60,False,591,False,False,,False
KYC014603,Torres Collins and Thomas Limited / 嘉貿易有限公司,KY,KY309828,529900M6VSLYTR8FW452,8.07,2002-04-09,2025-08-16,False,generated,TORRES COLLINS AND THOMAS 嘉貿易有限公司,Torres Collins and Thomas Limited,嘉貿易有限公司,KY309828,高,60,False,614,False,True,529900M6VSLYTR8FW452,True
KYC014604,Smith PLC Group / 嘉貿易有限公司,KY,KY915679,,18.66,2019-02-24,2025-06-15,False,generated,SMITH PUBLIC 嘉貿易有限公司,Smith PLC Group,嘉貿易有限公司,KY915679,高,60,False,552,False,False,,False
KYC014605,Meadows LLC Limited / 嘉地產有限公司,VG,VG140097,,50.07,2017-05-18,2024-07-13,False,generated,MEADOWS LIABILITY 嘉地產有限公司,Meadows LLC Limited,嘉地產有限公司,VG140097,高,50,False,215,False,False,,False
KYC014606,Sullivan-Brown Limited / 嘉貿易有限公司,SG,202163829,,12.33,2002-05-02,2024-09-02,False,generated,SULLIVAN-BROWN 嘉貿易有限公司,Sullivan-Brown Limited,嘉貿易有限公司,202163829,中,25,False,631,False,False,,False
KYC014607,Benjamin PLC PLC / 百投資有限公司,VG,VG774874,,15.9,2021-10-25,2025-06-27,False,generated,BENJAMIN PUBLIC PUBLIC 百投資有限公司,Benjamin PLC PLC,百投資有限公司,VG774874,高,50,False,564,False,False,,False
KYC014608,Jones and Sons Holdings / 捷科技有限公司,HK,14854130,,2.85,2001-11-06,2023-08-08,False,generated,JONES AND SONS 捷科技有限公司,Jones and Sons Holdings,捷科技有限公司,14854130,中,20,False,240,False,False,,False
KYC014609,Ellis-Allen PLC / 易地產有限公司,HK,13969091,,28.38,2007-12-20,2024-08-11,False,generated,ELLIS-ALLEN PUBLIC 易地產有限公司,Ellis-Allen PLC,易地產有限公司,13969091,中,20,False,609,False,False,,False
KYC014610,Carpenter PLC Ltd / 中金融有限公司,SG,200756295,,91.33,2004-07-02,2023-09-12,False,generated,CARPENTER PUBLIC 中金融有限公司,Carpenter PLC Ltd,中金融有限公司,200756295,中,25,False,275,False,False,,False
KYC014611,Sanchez LLC Holdings / 嘉科技有限公司,HK,13600704,,206.67,2022-03-06,2025-06-10,False,generated,SANCHEZ LIABILITY 嘉科技有限公司,Sanchez LLC Holdings,嘉科技有限公司,13600704,中,20,False,912,False,False,,False
KYC014612,Carter Ltd Group / 中金融有限公司,VG,VG866619,,29.42,1990-12-26,2024-12-05,False,generated,CARTER 中金融有限公司,Carter Ltd Group,中金融有限公司,VG866619,高,50,False,360,False,False,,False
KYC014613,Chang-Edwards Ltd / 中地產有限公司,VG,VG730964,,7.08,2005-06-27,2023-09-16,False,generated,CHANG-EDWARDS 中地產有限公司,Chang-Edwards Ltd,中地產有限公司,VG730964,高,50,True,0,False,False,,False
KYC014614,Ramos Inc PLC / 嘉實業有限公司,HK,13583359,,85.88,2022-02-25,2022-08-04,False,generated,RAMOS PUBLIC 嘉實業有限公司,Ramos Inc PLC,嘉實業有限公司,13583359,中,20,True,0,False,False,,False
KYC014615,Werner Moore and Martinez Holdings / 嘉科技有限公司,HK,6235936,,17.83,1998-09-15,2025-11-19,False,generated,WERNER MOORE AND MARTINEZ 嘉科技有限公司,Werner Moore and Martinez Holdings,嘉科技有限公司,6235936,中,20,False,1074,False,False,,False
KYC014616,Solomon-Williams Holdings / 嘉實業有限公司,HK,1031662,,23.57,2014-07-07,2025-07-15,False,generated,SOLOMON-WILLIAMS 嘉實業有限公司,Solomon-Williams Holdings,嘉實業有限公司,1031662,中,20,False,947,False,False,,False
